OTU ID	SLCLTDTT026	SLCLTDTT027	SLCLTDTT031	SLCLTDTT032	SLCLTDTT033	SLCLTDTT037	SLCLTDTT038	SLCLTDTT039	SLCLTDTT043	SLCLTDTT044	SLCLTDTT045	SLCLTDTT049	SLCLTDTT050	SLCLTDTT051	SLCLTDTT055	SLCLTDTT056	SLCLTDTT057	SLCLTDTT061	SLCLTDTT062	SLCLTDTT063	SLCLTDTT067	SLCLTDTT068	SLCLTDTT069	SLCLTDTT073	SLCLTDTT074	SLCLTDTT075	SLCLTDTT079	SLCLTDTT080	SLCLTDTT081	SLCLTDTT091	SLCLTDTT001	SLCLTDTT002	SLCLTDTT003	SLCLTDTT007	SLCLTDTT008	SLCLTDTT009	SLCLTDTT013	SLCLTDTT014	SLCLTDTT015	SLCLTDTT019	SLCLTDTT020	SLCLTDTT021	SLCLTDTT025	SLCLTDTT092	SLCLTDTT093	SLCLTDTT097	SLCLTDTT098	SLCLTDTT099	SLCLTDTT103	SLCLTDTT104	SLCLTDTT105	SLCLTDTT109	SLCLTDTT110	SLCLTDTT111	SLCLTDTT115	SLCLTDTT116	SLCLTDTT117	SLCLTDTT121	SLCLTDTT122	SLCLTDTT123	SLCLTDTT127	SLCLTDTT128	SLCLTDTT129	SLCLTDTT133	SLCLTDTT134	SLCLTDTT135	SLCLTDTT139	SLCLTDTT140	SLCLTDTT141	SLCLTDTT145	SLCLTDTT146	SLCLTDTT147	SLCLTDTT151	SLCLTDTT152	SLCLTDTT153	SLCLTDTT157	SLCLTDTT158	SLCLTDTT159	SLCLTDTT163	SLCLTDTT164	SLCLTDTT165	SLCLTDTT169	SLCLTDTT170	SLCLTDTT171	SLCLTDTT175	SLCLTDTT176	SLCLTDTT177	SLCLTDTT181	SLCLTDTT182	SLCLTDTT183	taxonomy
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Candidatus Arthromitus	182	137	397	151	241	135	249	7750	265	227	1782	536	59	95	30	60	85	44	37	50	16	46	20	20	27	91	158	29	31	40	21	66	149	1624	33	174	60	48	113	2605	893	10439	169	22	21	34	28	29	64	28	21	21	17	37	229	80	323	43	70	369	41	126	0	48	10	361	39	38	55	19	31	22	123	100	510	18	41	28	52	34	33	36	69	1914	19	21	35	16	17	17	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium sensu stricto 1	17	28400	68	195	821	244	19259	39	37	135	65	316	111	307	636	10943	13469	78	99	30	26	12	0	0	12	9	33	16	0	19	69	14	26	359	39	38	1970	60	446	15	10	25	15746	55	0	16	48	19	56	138	16	0	0	0	10666	3546	6940	114	19	0	26	24	0	12	0	0	87	16	15	0	0	8	14	22	18	0	27	15	0	12	13	0	17	0	37	119	0	0	0	11	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__Anaerofustis	15	4	5	0	3	2	7	4	14	8	4	0	18	18	0	12	19	6	13	12	7	5	0	0	0	0	0	0	6	12	0	6	5	4	6	5	0	11	4	0	6	0	0	15	0	8	0	4	12	5	3	5	10	10	0	7	7	0	6	3	24	34	0	0	0	6	4	7	0	0	0	0	18	7	10	3	34	19	0	4	0	0	16	6	0	3	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae UCG-011	18	51	0	8	16	17	85	53	30	24	27	0	10	16	0	0	0	15	36	21	60	16	0	0	21	28	30	17	24	0	3	13	18	0	11	18	15	65	57	0	0	0	19	3	0	0	0	0	0	0	0	0	0	0	37	14	12	0	35	31	123	75	0	59	16	26	0	0	0	0	0	0	34	90	59	30	101	66	0	0	0	0	36	15	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__	34843	14546	4072	35804	24539	11490	35341	20443	49210	39127	38406	3624	27020	15514	604	27519	18197	9928	69302	41770	20082	22597	34279	253	26577	10543	4454	24398	15763	4546	919	41098	31830	3193	28442	18525	2191	6265	15496	7825	35040	25449	4322	7632	27826	32784	15007	22988	27030	29323	22676	8021	36314	23304	39349	39407	34683	2479	48708	18421	11844	18888	0	19460	14437	22906	12939	43819	52570	5573	72724	38225	38362	33906	25594	2589	44374	21767	24639	43354	24839	1564	34263	13384	19394	54856	19329	5706	22144	7668	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__28-4	2352	542	206	651	389	564	1560	993	1773	4355	2062	86	72	54	67	65	59	21	106	62	346	559	656	50	382	108	162	849	603	346	41	119	85	61	61	52	99	35	37	210	1357	603	205	94	401	2920	1644	1270	1850	1397	1102	127	255	170	408	1331	631	119	885	325	49	87	0	556	328	478	398	77	331	47	183	128	1708	1447	703	115	2147	518	54	75	42	44	87	42	378	265	63	31	45	32	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__A2	405	513	41	508	374	160	666	354	407	635	300	137	294	178	9	474	622	249	2033	883	465	469	759	0	618	332	197	465	589	514	0	142	156	41	642	360	68	85	147	32	418	111	124	273	368	469	126	625	596	723	299	64	379	343	556	662	827	201	653	188	109	84	0	158	82	126	97	190	294	100	596	443	333	325	166	10	465	109	154	381	159	9	106	49	660	673	113	55	284	56	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASF356	16468	576	611	1646	764	2820	1442	7318	1543	2766	2009	273	1785	1399	29	483	316	0	148	71	702	1332	1363	14	1536	838	273	1096	596	115	12	146	157	39	277	248	77	205	244	64	1814	1444	189	240	708	1634	237	1069	612	1207	645	143	1192	1448	951	674	471	146	165	66	3061	2771	0	690	206	269	521	5803	1585	123	1578	1167	2010	2653	1050	51	1255	499	478	972	547	36	1762	570	488	2190	864	82	906	224	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor	792	548	83	758	611	115	897	348	418	744	568	39	188	128	0	1186	729	193	3173	1533	681	805	1026	6	1305	268	76	1010	738	71	6	1270	1110	101	1100	681	49	65	277	7	100	82	40	116	648	976	520	881	819	994	692	170	898	438	320	805	552	144	1786	851	244	309	0	799	473	1132	612	2902	866	443	4791	2026	973	744	548	22	1510	550	607	1517	659	38	863	559	862	1555	1127	170	490	277	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter	56	26	29	58	46	0	41	23	60	47	38	52	41	0	46	59	86	14	62	33	39	35	50	38	49	43	30	40	25	81	41	49	41	25	41	34	40	21	18	27	57	45	34	24	40	54	28	50	65	30	52	24	0	63	53	25	58	98	46	28	32	23	0	40	17	24	0	68	42	29	60	36	46	30	36	28	47	40	56	42	39	0	60	0	48	57	33	43	35	27	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes	65	159	39	81	126	76	466	44	107	101	58	122	946	651	38	313	316	0	24	13	348	242	801	0	97	68	331	1100	783	22	9	16	0	20	36	9	54	0	0	11	15	28	60	55	12	33	0	17	71	41	35	0	5	15	420	295	301	162	80	30	552	688	0	200	75	105	136	285	140	9	15	11	561	533	344	172	563	263	193	377	108	57	1461	852	115	54	170	403	471	501	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia	212	59	88	147	76	161	141	189	177	90	94	121	169	167	82	145	462	18	186	94	97	89	90	62	108	88	35	115	34	205	31	131	81	61	81	74	53	63	58	88	103	176	37	139	70	167	36	142	234	65	139	55	84	121	101	57	88	531	103	51	154	176	0	92	20	67	63	208	122	52	167	88	167	132	159	97	201	151	96	128	100	43	212	90	156	126	86	50	29	52	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	6	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea	0	0	0	0	0	0	0	0	0	0	0	99	659	614	26	756	589	0	0	0	88	79	10	14	459	123	46	139	120	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	224	284	108	0	0	0	0	0	0	0	0	0	153	53	0	0	0	0	0	0	0	0	0	90	113	87	0	274	234	111	0	79	2	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella	14	25	0	76	27	0	71	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	6	0	8	9	0	0	132	118	0	16	9	0	0	19	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	57	46	0	9	0	0	24	32	80	132	1325	899	91	47	25	0	10	0	0	0	0	0	0	0	0	88	22	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter	18	19	18	39	18	12	0	0	24	0	39	24	0	0	25	25	47	0	40	38	33	22	0	14	26	21	0	26	15	25	14	39	15	16	21	26	15	0	0	0	18	22	0	8	18	44	21	28	48	0	12	0	12	29	21	19	21	109	40	20	0	17	0	16	13	0	16	41	18	22	34	17	25	0	24	0	36	12	28	32	0	0	39	0	27	22	26	14	20	16	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575	563	564	79	498	569	245	975	409	625	567	617	145	1028	754	34	966	746	228	1098	639	908	552	226	0	592	172	286	1104	848	135	10	781	655	78	514	442	42	131	287	288	3227	910	163	225	527	269	307	355	795	489	617	80	206	274	366	371	300	108	949	643	379	701	0	806	583	685	471	796	576	123	722	607	885	823	694	89	696	513	421	454	287	86	1697	1076	405	366	408	492	458	472	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoanaerobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	6619	5004	817	5100	5660	2928	8605	5445	9207	7226	7816	1434	14306	9177	313	11272	8505	2102	9434	4986	6867	6915	7509	29	4442	2791	1517	5288	4008	1525	123	7958	8018	695	5912	4255	680	1344	3660	2369	9064	8593	1901	2638	6169	11364	4283	8443	8014	10228	6132	1779	6291	6473	13495	9447	10400	472	8059	4288	3294	4763	0	4034	2798	5768	3436	8165	5106	1097	6322	4226	8213	8471	6266	1246	9309	5229	7408	9142	6782	796	7483	4995	4682	6876	3563	2337	3435	2709	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae AC2044 group	791	0	64	23	20	402	46	449	366	78	0	11	43	25	0	11	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	245	127	0	25	21	21	203	222	12	98	46	0	449	0	17	13	19	19	0	0	0	0	0	0	7	0	0	0	0	0	38	0	0	0	0	76	27	73	0	21	0	19	21	11	0	0	0	13	20	0	0	21	14	0	73	0	15	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae FCS020 group	522	429	84	1459	1098	249	754	473	1643	1865	2346	128	537	386	13	684	520	427	5143	2737	551	573	833	0	789	172	85	748	703	208	0	833	766	145	1022	900	63	28	137	139	1263	977	143	208	4452	2994	2239	2673	1731	2499	2319	757	3093	2036	856	1107	883	78	1763	1062	178	197	0	2011	1430	4144	397	1411	511	155	1271	953	675	463	502	22	304	119	1285	1884	1183	68	807	499	1342	213	701	166	427	282	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae ND3007 group	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	0	38	0	0	5	6	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae NK4A136 group	11336	7227	1361	39932	12958	2564	21593	6372	12606	19544	11124	1254	10348	4220	326	20762	9918	2476	25353	8260	9255	15812	14709	118	19501	6557	1353	14678	7604	13937	300	28249	16336	1497	23505	9749	832	1459	2366	2509	24358	10899	1195	2456	8334	14281	5541	12592	10438	13140	6392	1705	13522	6654	6835	11529	8334	1288	18911	8749	2018	3540	0	8983	9079	9932	2724	14076	5174	1716	25038	7432	17074	13040	12963	999	29714	8006	3548	11282	3985	559	14202	3551	6388	6811	4715	1730	5766	2386	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-001	13895	943	1585	17890	7311	1806	2942	6903	5405	28824	9242	1445	20069	5398	73	7310	3944	489	4752	1155	17418	29977	32481	160	43492	20301	3257	30725	17648	79	52	6885	2519	307	8568	1224	256	341	2072	942	17366	4385	311	2874	19276	48448	5408	42158	13646	29673	14683	2782	18378	50026	2527	3158	2880	488	7050	2916	4703	3603	0	1862	1408	1881	2914	40805	22306	471	19092	11524	4417	4912	1604	42	4226	678	9666	22845	19334	757	43734	8555	35517	19858	42677	3127	31818	3338	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-002	97	21	0	154	92	0	42	58	60	0	0	29	295	129	0	223	109	11	72	29	125	97	776	0	62	0	17	71	52	0	0	179	167	0	79	62	0	38	95	25	397	275	0	10	120	170	133	163	140	179	159	51	116	89	253	201	164	0	59	38	136	265	0	28	0	0	74	297	152	35	145	107	419	324	299	21	318	187	114	142	84	17	342	157	40	75	189	116	157	155	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-004	301	75	19	177	147	62	184	195	444	334	265	61	977	514	0	333	257	0	44	39	526	315	0	0	388	95	114	501	413	30	0	419	420	0	185	78	0	27	89	32	77	60	22	22	231	241	67	150	426	398	360	35	197	94	443	171	269	0	234	32	102	216	0	56	0	0	249	604	275	32	435	295	548	558	314	0	364	163	390	551	293	20	322	152	308	483	292	216	473	288	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-006	24167	2280	1873	5283	6346	10497	5561	16885	14650	4804	4083	930	5655	4407	489	21809	15974	703	3247	1452	2288	1864	960	86	3597	4387	961	2971	2360	751	241	11304	15230	716	3795	4189	527	969	838	2048	5628	7797	1115	1145	1555	5637	2521	3449	10404	7941	7717	1607	8358	7930	8770	5893	8104	181	8145	4233	1069	1674	0	831	474	861	1600	2750	1607	317	1331	963	11416	11626	10546	2916	30468	15039	5380	5286	3647	637	18747	12721	3695	1522	1315	1067	2556	1177	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-010	60	18	0	30	13	16	21	32	28	31	16	7	57	32	0	33	32	0	43	19	17	24	0	0	56	38	0	26	17	0	0	26	30	0	37	36	18	7	18	0	15	34	0	0	42	121	42	73	41	54	52	10	62	74	29	22	33	0	25	20	44	42	0	18	14	15	0	50	32	0	38	30	124	79	105	0	129	75	0	20	20	5	98	40	21	47	10	0	32	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia	5702	973	753	2195	2534	4381	1853	4894	6627	5718	9982	144	528	625	170	1983	1791	1136	1721	1571	2033	1793	2487	16	967	755	824	2351	1458	354	409	3705	2563	519	2840	2883	386	2794	1673	386	4890	2514	1191	319	1817	2329	4425	5389	7410	2229	3240	2715	1621	3018	3450	2227	2589	415	3592	1935	2245	2713	0	3041	1825	2811	1229	2516	1374	850	2236	3049	4932	4687	5294	917	4344	2128	1499	2134	1135	218	4140	1726	1104	534	549	382	548	609	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia	2785	727	233	2366	1582	842	2448	1576	2287	2004	1318	188	1161	655	19	1469	644	721	5028	1639	876	1065	119	0	1026	540	197	852	597	1179	23	1523	1172	203	1482	673	90	156	362	147	1230	516	214	94	583	2430	1016	1842	748	853	532	230	995	811	817	722	655	316	1744	570	1208	1083	0	1011	510	525	1689	4198	5374	1196	15399	6589	1584	1401	765	48	1273	551	657	1399	553	74	1249	439	1325	26893	1252	268	1727	363	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Stomatobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tuzzerella	33	0	7	41	36	0	23	24	42	64	53	9	87	46	0	110	126	0	46	39	21	37	0	0	34	18	0	47	29	0	0	19	20	0	16	13	0	12	0	5	29	18	0	15	19	75	16	38	0	65	17	0	18	16	31	32	31	0	87	56	0	9	0	22	12	19	12	24	0	0	22	27	62	79	78	0	57	30	9	15	24	0	158	174	36	0	9	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UC5-1-2E3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	32	0	44	61	60	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium] eligens group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium] hallii group	18	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	36	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	13	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	11	0	0	14	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium] oxidoreducens group	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	13	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium] ventriosum group	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	15	0	0	0	0	0	6	0	0	0	0	0	21	49	0	20	9	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium] xylanophilum group	54	47	21	226	103	31	103	32	42	112	33	0	89	56	0	295	106	38	113	90	0	0	75	0	16	3	6	34	29	1731	0	792	265	10	133	72	4	26	60	0	4	0	25	0	123	90	75	47	317	285	123	12	61	18	14	9	0	162	111	29	0	0	0	19	23	48	54	638	153	43	85	68	121	94	27	51	403	180	227	286	122	36	673	295	203	47	229	81	235	107	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus] gauvreauii group	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	107	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus] gnavus group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus] torques group	12	0	0	0	0	0	0	0	16	0	0	16	0	0	12	11	149	0	22	0	0	0	10	0	0	0	11	0	0	33	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	20	0	0	0	0	15	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	13	0	0	14	0	26	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus	133	21	8	5	41	131	29	104	127	159	102	31	86	91	11	121	81	0	0	0	63	50	0	0	27	7	99	160	123	0	0	29	29	5	88	33	18	162	71	72	78	57	39	23	53	169	127	95	128	40	25	54	25	41	40	19	38	0	164	114	91	151	0	103	72	80	9	66	16	10	0	0	170	215	173	53	262	140	113	105	147	0	100	68	82	0	69	49	28	17	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	65	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus	801	606	108	1065	827	627	1133	666	2174	2065	1988	130	809	521	68	1951	1292	357	1819	1323	1073	888	1630	14	748	426	133	817	792	231	14	950	768	135	729	493	123	126	304	216	983	729	260	177	1669	677	654	986	765	845	732	356	829	644	884	754	723	166	1312	488	410	396	0	748	308	628	459	1370	809	356	1390	919	1595	1369	742	57	2303	1064	222	268	159	49	1102	755	715	2218	716	580	839	532	
